UTC_time,LAT,LON,chla
01-Jan-2011 00:00:00,38.1875,-123.1875,NaN
02-Jan-2011 00:00:00,38.1875,-123.1875,NaN
03-Jan-2011 00:00:00,38.1875,-123.1875,1.57196414470673
04-Jan-2011 00:00:00,38.1875,-123.1875,1.96113657951355
05-Jan-2011 00:00:00,38.1875,-123.1875,1.91908919811249
06-Jan-2011 00:00:00,38.1875,-123.1875,3.07935094833374
07-Jan-2011 00:00:00,38.1875,-123.1875,NaN
08-Jan-2011 00:00:00,38.1875,-123.1875,NaN
09-Jan-2011 00:00:00,38.1875,-123.1875,NaN
10-Jan-2011 00:00:00,38.1875,-123.1875,1.37929081916809
11-Jan-2011 00:00:00,38.1875,-123.1875,NaN
12-Jan-2011 00:00:00,38.1875,-123.1875,NaN
13-Jan-2011 00:00:00,38.1875,-123.1875,NaN
14-Jan-2011 00:00:00,38.1875,-123.1875,NaN
15-Jan-2011 00:00:00,38.1875,-123.1875,NaN
16-Jan-2011 00:00:00,38.1875,-123.1875,NaN
17-Jan-2011 00:00:00,38.1875,-123.1875,NaN
18-Jan-2011 00:00:00,38.1875,-123.1875,1.34027910232544
19-Jan-2011 00:00:00,38.1875,-123.1875,NaN
20-Jan-2011 00:00:00,38.1875,-123.1875,1.00287187099457
21-Jan-2011 00:00:00,38.1875,-123.1875,0.954351365566254
22-Jan-2011 00:00:00,38.1875,-123.1875,NaN
23-Jan-2011 00:00:00,38.1875,-123.1875,NaN
24-Jan-2011 00:00:00,38.1875,-123.1875,NaN
25-Jan-2011 00:00:00,38.1875,-123.1875,2.05899333953857
26-Jan-2011 00:00:00,38.1875,-123.1875,1.58222031593323
27-Jan-2011 00:00:00,38.1875,-123.1875,2.18407320976257
28-Jan-2011 00:00:00,38.1875,-123.1875,NaN
29-Jan-2011 00:00:00,38.1875,-123.1875,NaN
30-Jan-2011 00:00:00,38.1875,-123.1875,NaN
31-Jan-2011 00:00:00,38.1875,-123.1875,1.72265672683716
01-Feb-2011 00:00:00,38.1875,-123.1875,1.56069684028625
02-Feb-2011 00:00:00,38.1875,-123.1875,2.09491443634033
03-Feb-2011 00:00:00,38.1875,-123.1875,NaN
04-Feb-2011 00:00:00,38.1875,-123.1875,NaN
05-Feb-2011 00:00:00,38.1875,-123.1875,NaN
06-Feb-2011 00:00:00,38.1875,-123.1875,3.64452767372131
07-Feb-2011 00:00:00,38.1875,-123.1875,NaN
08-Feb-2011 00:00:00,38.1875,-123.1875,1.80293893814087
09-Feb-2011 00:00:00,38.1875,-123.1875,1.18992066383362
