UTC_time,LAT,LON,chla
01-Jan-2011 00:00:00,38.47917,-123.3958,NaN
02-Jan-2011 00:00:00,38.47917,-123.3958,NaN
03-Jan-2011 00:00:00,38.47917,-123.3958,1.0966774225235
04-Jan-2011 00:00:00,38.47917,-123.3958,1.29586541652679
05-Jan-2011 00:00:00,38.47917,-123.3958,1.5872597694397
06-Jan-2011 00:00:00,38.47917,-123.3958,NaN
07-Jan-2011 00:00:00,38.47917,-123.3958,1.54418587684631
08-Jan-2011 00:00:00,38.47917,-123.3958,NaN
09-Jan-2011 00:00:00,38.47917,-123.3958,NaN
10-Jan-2011 00:00:00,38.47917,-123.3958,1.28598260879517
11-Jan-2011 00:00:00,38.47917,-123.3958,NaN
12-Jan-2011 00:00:00,38.47917,-123.3958,NaN
13-Jan-2011 00:00:00,38.47917,-123.3958,NaN
14-Jan-2011 00:00:00,38.47917,-123.3958,NaN
15-Jan-2011 00:00:00,38.47917,-123.3958,NaN
16-Jan-2011 00:00:00,38.47917,-123.3958,NaN
17-Jan-2011 00:00:00,38.47917,-123.3958,NaN
18-Jan-2011 00:00:00,38.47917,-123.3958,0.774084448814392
19-Jan-2011 00:00:00,38.47917,-123.3958,NaN
20-Jan-2011 00:00:00,38.47917,-123.3958,0.717019021511078
21-Jan-2011 00:00:00,38.47917,-123.3958,0.774290919303894
22-Jan-2011 00:00:00,38.47917,-123.3958,NaN
23-Jan-2011 00:00:00,38.47917,-123.3958,NaN
24-Jan-2011 00:00:00,38.47917,-123.3958,NaN
25-Jan-2011 00:00:00,38.47917,-123.3958,2.02319049835205
26-Jan-2011 00:00:00,38.47917,-123.3958,NaN
27-Jan-2011 00:00:00,38.47917,-123.3958,1.89649963378906
28-Jan-2011 00:00:00,38.47917,-123.3958,NaN
29-Jan-2011 00:00:00,38.47917,-123.3958,NaN
30-Jan-2011 00:00:00,38.47917,-123.3958,NaN
31-Jan-2011 00:00:00,38.47917,-123.3958,1.58903431892395
01-Feb-2011 00:00:00,38.47917,-123.3958,2.81317901611328
02-Feb-2011 00:00:00,38.47917,-123.3958,NaN
03-Feb-2011 00:00:00,38.47917,-123.3958,NaN
04-Feb-2011 00:00:00,38.47917,-123.3958,NaN
05-Feb-2011 00:00:00,38.47917,-123.3958,NaN
06-Feb-2011 00:00:00,38.47917,-123.3958,2.82210731506348
07-Feb-2011 00:00:00,38.47917,-123.3958,NaN
08-Feb-2011 00:00:00,38.47917,-123.3958,0.519795656204224
09-Feb-2011 00:00:00,38.47917,-123.3958,0.401137828826904
10-Feb-2011 00:00:00,38.47917,-123.3958,0.407785952091217
11-Feb-2011 00:00:00,38.47917,-123.3958,0.597112774848938
12-Feb-2011 00:00:00,38.47917,-123.3958,1.24636566638947
13-Feb-2011 00:00:00,38.47917,-123.3958,1.55644512176514
14-Feb-2011 00:00:00,38.47917,-123.3958,NaN
15-Feb-2011 00:00:00,38.47917,-123.3958,NaN
16-Feb-2011 00:00:00,38.47917,-123.3958,NaN
