UTC_time,LAT,LON,chla
01-Jan-2011 00:00:00,32.72917,-118.4375,NaN
02-Jan-2011 00:00:00,32.72917,-118.4375,NaN
03-Jan-2011 00:00:00,32.72917,-118.4375,NaN
04-Jan-2011 00:00:00,32.72917,-118.4375,0.736907958984375
05-Jan-2011 00:00:00,32.72917,-118.4375,NaN
06-Jan-2011 00:00:00,32.72917,-118.4375,NaN
07-Jan-2011 00:00:00,32.72917,-118.4375,NaN
08-Jan-2011 00:00:00,32.72917,-118.4375,NaN
09-Jan-2011 00:00:00,32.72917,-118.4375,NaN
10-Jan-2011 00:00:00,32.72917,-118.4375,0.524868845939636
11-Jan-2011 00:00:00,32.72917,-118.4375,NaN
12-Jan-2011 00:00:00,32.72917,-118.4375,0.60326761007309
13-Jan-2011 00:00:00,32.72917,-118.4375,0.66584312915802
14-Jan-2011 00:00:00,32.72917,-118.4375,NaN
15-Jan-2011 00:00:00,32.72917,-118.4375,0.95983624458313
16-Jan-2011 00:00:00,32.72917,-118.4375,0.602988541126251
17-Jan-2011 00:00:00,32.72917,-118.4375,NaN
18-Jan-2011 00:00:00,32.72917,-118.4375,0.481461822986603
19-Jan-2011 00:00:00,32.72917,-118.4375,NaN
20-Jan-2011 00:00:00,32.72917,-118.4375,0.466648459434509
21-Jan-2011 00:00:00,32.72917,-118.4375,0.386586159467697
22-Jan-2011 00:00:00,32.72917,-118.4375,NaN
23-Jan-2011 00:00:00,32.72917,-118.4375,0.340592533349991
24-Jan-2011 00:00:00,32.72917,-118.4375,0.318788141012192
25-Jan-2011 00:00:00,32.72917,-118.4375,NaN
26-Jan-2011 00:00:00,32.72917,-118.4375,NaN
27-Jan-2011 00:00:00,32.72917,-118.4375,0.336364477872849
28-Jan-2011 00:00:00,32.72917,-118.4375,NaN
29-Jan-2011 00:00:00,32.72917,-118.4375,NaN
30-Jan-2011 00:00:00,32.72917,-118.4375,NaN
31-Jan-2011 00:00:00,32.72917,-118.4375,0.431282252073288
01-Feb-2011 00:00:00,32.72917,-118.4375,0.343688249588013
02-Feb-2011 00:00:00,32.72917,-118.4375,NaN
03-Feb-2011 00:00:00,32.72917,-118.4375,0.485368072986603
04-Feb-2011 00:00:00,32.72917,-118.4375,0.432701468467712
05-Feb-2011 00:00:00,32.72917,-118.4375,NaN
06-Feb-2011 00:00:00,32.72917,-118.4375,0.349437564611435
07-Feb-2011 00:00:00,32.72917,-118.4375,0.34075054526329
08-Feb-2011 00:00:00,32.72917,-118.4375,NaN
09-Feb-2011 00:00:00,32.72917,-118.4375,0.371444433927536
10-Feb-2011 00:00:00,32.72917,-118.4375,0.403825223445892
11-Feb-2011 00:00:00,32.72917,-118.4375,0.447915375232697
12-Feb-2011 00:00:00,32.72917,-118.4375,0.376353889703751
13-Feb-2011 00:00:00,32.72917,-118.4375,0.450343549251556
14-Feb-2011 00:00:00,32.72917,-118.4375,0.424530982971191
15-Feb-2011 00:00:00,32.72917,-118.4375,NaN
16-Feb-2011 00:00:00,32.72917,-118.4375,NaN
17-Feb-2011 00:00:00,32.72917,-118.4375,0.481676936149597
18-Feb-2011 00:00:00,32.72917,-118.4375,NaN
19-Feb-2011 00:00:00,32.72917,-118.4375,NaN
20-Feb-2011 00:00:00,32.72917,-118.4375,0.437037318944931
21-Feb-2011 00:00:00,32.72917,-118.4375,0.387632727622986
22-Feb-2011 00:00:00,32.72917,-118.4375,0.613421499729156
23-Feb-2011 00:00:00,32.72917,-118.4375,NaN
24-Feb-2011 00:00:00,32.72917,-118.4375,NaN
25-Feb-2011 00:00:00,32.72917,-118.4375,NaN
26-Feb-2011 00:00:00,32.72917,-118.4375,NaN
27-Feb-2011 00:00:00,32.72917,-118.4375,0.558970630168915
28-Feb-2011 00:00:00,32.72917,-118.4375,0.436954230070114
01-Mar-2011 00:00:00,32.72917,-118.4375,0.531771421432495
02-Mar-2011 00:00:00,32.72917,-118.4375,NaN
03-Mar-2011 00:00:00,32.72917,-118.4375,NaN
04-Mar-2011 00:00:00,32.72917,-118.4375,NaN
05-Mar-2011 00:00:00,32.72917,-118.4375,0.672102272510529
06-Mar-2011 00:00:00,32.72917,-118.4375,NaN
07-Mar-2011 00:00:00,32.72917,-118.4375,NaN
08-Mar-2011 00:00:00,32.72917,-118.4375,0.665848314762115
09-Mar-2011 00:00:00,32.72917,-118.4375,0.627632975578308
10-Mar-2011 00:00:00,32.72917,-118.4375,0.635567307472229
