UTC_time,LAT,LON,chla
01-Jan-2011 00:00:00,36.77083,-122.1458,NaN
02-Jan-2011 00:00:00,36.77083,-122.1458,NaN
03-Jan-2011 00:00:00,36.77083,-122.1458,0.678255319595337
04-Jan-2011 00:00:00,36.77083,-122.1458,0.791171014308929
05-Jan-2011 00:00:00,36.77083,-122.1458,1.00261151790619
06-Jan-2011 00:00:00,36.77083,-122.1458,NaN
07-Jan-2011 00:00:00,36.77083,-122.1458,0.926232874393463
08-Jan-2011 00:00:00,36.77083,-122.1458,NaN
09-Jan-2011 00:00:00,36.77083,-122.1458,0.956874489784241
10-Jan-2011 00:00:00,36.77083,-122.1458,0.816551089286804
11-Jan-2011 00:00:00,36.77083,-122.1458,NaN
12-Jan-2011 00:00:00,36.77083,-122.1458,0.833309710025787
13-Jan-2011 00:00:00,36.77083,-122.1458,NaN
14-Jan-2011 00:00:00,36.77083,-122.1458,NaN
15-Jan-2011 00:00:00,36.77083,-122.1458,NaN
16-Jan-2011 00:00:00,36.77083,-122.1458,NaN
17-Jan-2011 00:00:00,36.77083,-122.1458,NaN
18-Jan-2011 00:00:00,36.77083,-122.1458,0.760208487510681
19-Jan-2011 00:00:00,36.77083,-122.1458,NaN
20-Jan-2011 00:00:00,36.77083,-122.1458,1.16628098487854
21-Jan-2011 00:00:00,36.77083,-122.1458,1.18682944774628
22-Jan-2011 00:00:00,36.77083,-122.1458,NaN
23-Jan-2011 00:00:00,36.77083,-122.1458,1.26662135124207
24-Jan-2011 00:00:00,36.77083,-122.1458,1.30708849430084
25-Jan-2011 00:00:00,36.77083,-122.1458,1.23122215270996
26-Jan-2011 00:00:00,36.77083,-122.1458,NaN
27-Jan-2011 00:00:00,36.77083,-122.1458,1.39183115959167
28-Jan-2011 00:00:00,36.77083,-122.1458,NaN
29-Jan-2011 00:00:00,36.77083,-122.1458,NaN
30-Jan-2011 00:00:00,36.77083,-122.1458,NaN
31-Jan-2011 00:00:00,36.77083,-122.1458,NaN
01-Feb-2011 00:00:00,36.77083,-122.1458,0.42056679725647
02-Feb-2011 00:00:00,36.77083,-122.1458,1.59401047229767
03-Feb-2011 00:00:00,36.77083,-122.1458,0.394761681556702
04-Feb-2011 00:00:00,36.77083,-122.1458,NaN
05-Feb-2011 00:00:00,36.77083,-122.1458,0.518240928649902
06-Feb-2011 00:00:00,36.77083,-122.1458,0.940819621086121
07-Feb-2011 00:00:00,36.77083,-122.1458,NaN
08-Feb-2011 00:00:00,36.77083,-122.1458,1.62379503250122
09-Feb-2011 00:00:00,36.77083,-122.1458,1.06433284282684
10-Feb-2011 00:00:00,36.77083,-122.1458,1.45253705978394
11-Feb-2011 00:00:00,36.77083,-122.1458,2.84036993980408
12-Feb-2011 00:00:00,36.77083,-122.1458,3.43881797790527
13-Feb-2011 00:00:00,36.77083,-122.1458,NaN
14-Feb-2011 00:00:00,36.77083,-122.1458,NaN
15-Feb-2011 00:00:00,36.77083,-122.1458,NaN
16-Feb-2011 00:00:00,36.77083,-122.1458,NaN
17-Feb-2011 00:00:00,36.77083,-122.1458,NaN
18-Feb-2011 00:00:00,36.77083,-122.1458,NaN
19-Feb-2011 00:00:00,36.77083,-122.1458,NaN
20-Feb-2011 00:00:00,36.77083,-122.1458,0.58052396774292
21-Feb-2011 00:00:00,36.77083,-122.1458,NaN
22-Feb-2011 00:00:00,36.77083,-122.1458,0.908332526683807
23-Feb-2011 00:00:00,36.77083,-122.1458,NaN
24-Feb-2011 00:00:00,36.77083,-122.1458,NaN
25-Feb-2011 00:00:00,36.77083,-122.1458,NaN
26-Feb-2011 00:00:00,36.77083,-122.1458,0.360432833433151
27-Feb-2011 00:00:00,36.77083,-122.1458,0.434701204299927
28-Feb-2011 00:00:00,36.77083,-122.1458,NaN
01-Mar-2011 00:00:00,36.77083,-122.1458,NaN
02-Mar-2011 00:00:00,36.77083,-122.1458,NaN
03-Mar-2011 00:00:00,36.77083,-122.1458,0.562537789344788
04-Mar-2011 00:00:00,36.77083,-122.1458,NaN
05-Mar-2011 00:00:00,36.77083,-122.1458,NaN
06-Mar-2011 00:00:00,36.77083,-122.1458,NaN
07-Mar-2011 00:00:00,36.77083,-122.1458,NaN
08-Mar-2011 00:00:00,36.77083,-122.1458,0.820176601409912
09-Mar-2011 00:00:00,36.77083,-122.1458,NaN
10-Mar-2011 00:00:00,36.77083,-122.1458,NaN
11-Mar-2011 00:00:00,36.77083,-122.1458,0.758965611457825
12-Mar-2011 00:00:00,36.77083,-122.1458,NaN
13-Mar-2011 00:00:00,36.77083,-122.1458,NaN
14-Mar-2011 00:00:00,36.77083,-122.1458,NaN
15-Mar-2011 00:00:00,36.77083,-122.1458,NaN
16-Mar-2011 00:00:00,36.77083,-122.1458,NaN
17-Mar-2011 00:00:00,36.77083,-122.1458,NaN
18-Mar-2011 00:00:00,36.77083,-122.1458,NaN
19-Mar-2011 00:00:00,36.77083,-122.1458,NaN
20-Mar-2011 00:00:00,36.77083,-122.1458,NaN
21-Mar-2011 00:00:00,36.77083,-122.1458,NaN
22-Mar-2011 00:00:00,36.77083,-122.1458,3.60228204727173
23-Mar-2011 00:00:00,36.77083,-122.1458,NaN
24-Mar-2011 00:00:00,36.77083,-122.1458,NaN
25-Mar-2011 00:00:00,36.77083,-122.1458,NaN
26-Mar-2011 00:00:00,36.77083,-122.1458,NaN
27-Mar-2011 00:00:00,36.77083,-122.1458,0.77520477771759
28-Mar-2011 00:00:00,36.77083,-122.1458,0.828175067901611
29-Mar-2011 00:00:00,36.77083,-122.1458,NaN
30-Mar-2011 00:00:00,36.77083,-122.1458,0.763584971427917
31-Mar-2011 00:00:00,36.77083,-122.1458,0.500969707965851
01-Apr-2011 00:00:00,36.77083,-122.1458,0.529390811920166
02-Apr-2011 00:00:00,36.77083,-122.1458,NaN
03-Apr-2011 00:00:00,36.77083,-122.1458,NaN
04-Apr-2011 00:00:00,36.77083,-122.1458,0.77018004655838
05-Apr-2011 00:00:00,36.77083,-122.1458,0.749714612960815
06-Apr-2011 00:00:00,36.77083,-122.1458,NaN
07-Apr-2011 00:00:00,36.77083,-122.1458,0.973208904266357
08-Apr-2011 00:00:00,36.77083,-122.1458,NaN
09-Apr-2011 00:00:00,36.77083,-122.1458,4.50816345214844
10-Apr-2011 00:00:00,36.77083,-122.1458,2.93226528167725
11-Apr-2011 00:00:00,36.77083,-122.1458,NaN
12-Apr-2011 00:00:00,36.77083,-122.1458,3.45690321922302
13-Apr-2011 00:00:00,36.77083,-122.1458,NaN
14-Apr-2011 00:00:00,36.77083,-122.1458,2.72043633460999
15-Apr-2011 00:00:00,36.77083,-122.1458,1.97422468662262
16-Apr-2011 00:00:00,36.77083,-122.1458,NaN
17-Apr-2011 00:00:00,36.77083,-122.1458,NaN
18-Apr-2011 00:00:00,36.77083,-122.1458,NaN
19-Apr-2011 00:00:00,36.77083,-122.1458,NaN
20-Apr-2011 00:00:00,36.77083,-122.1458,NaN
21-Apr-2011 00:00:00,36.77083,-122.1458,5.65787649154663
22-Apr-2011 00:00:00,36.77083,-122.1458,NaN
23-Apr-2011 00:00:00,36.77083,-122.1458,NaN
24-Apr-2011 00:00:00,36.77083,-122.1458,NaN
25-Apr-2011 00:00:00,36.77083,-122.1458,1.92309761047363
26-Apr-2011 00:00:00,36.77083,-122.1458,5.31169033050537
27-Apr-2011 00:00:00,36.77083,-122.1458,3.12776398658752
28-Apr-2011 00:00:00,36.77083,-122.1458,NaN
29-Apr-2011 00:00:00,36.77083,-122.1458,1.1381961107254
30-Apr-2011 00:00:00,36.77083,-122.1458,NaN
01-May-2011 00:00:00,36.77083,-122.1458,0.822713315486908
02-May-2011 00:00:00,36.77083,-122.1458,0.996513307094574
03-May-2011 00:00:00,36.77083,-122.1458,NaN
04-May-2011 00:00:00,36.77083,-122.1458,0.649180293083191
05-May-2011 00:00:00,36.77083,-122.1458,0.858193635940552
06-May-2011 00:00:00,36.77083,-122.1458,1.55509757995605
07-May-2011 00:00:00,36.77083,-122.1458,NaN
08-May-2011 00:00:00,36.77083,-122.1458,NaN
09-May-2011 00:00:00,36.77083,-122.1458,1.2705717086792
10-May-2011 00:00:00,36.77083,-122.1458,NaN
11-May-2011 00:00:00,36.77083,-122.1458,0.543492913246155
12-May-2011 00:00:00,36.77083,-122.1458,0.680821537971497
13-May-2011 00:00:00,36.77083,-122.1458,0.554043173789978
14-May-2011 00:00:00,36.77083,-122.1458,NaN
15-May-2011 00:00:00,36.77083,-122.1458,NaN
16-May-2011 00:00:00,36.77083,-122.1458,NaN
17-May-2011 00:00:00,36.77083,-122.1458,NaN
18-May-2011 00:00:00,36.77083,-122.1458,0.654301047325134
19-May-2011 00:00:00,36.77083,-122.1458,NaN
20-May-2011 00:00:00,36.77083,-122.1458,NaN
21-May-2011 00:00:00,36.77083,-122.1458,0.909649908542633
22-May-2011 00:00:00,36.77083,-122.1458,NaN
23-May-2011 00:00:00,36.77083,-122.1458,0.66238009929657
24-May-2011 00:00:00,36.77083,-122.1458,0.891522884368896
25-May-2011 00:00:00,36.77083,-122.1458,NaN
26-May-2011 00:00:00,36.77083,-122.1458,0.671389102935791
27-May-2011 00:00:00,36.77083,-122.1458,NaN
28-May-2011 00:00:00,36.77083,-122.1458,NaN
29-May-2011 00:00:00,36.77083,-122.1458,0.933742880821228
30-May-2011 00:00:00,36.77083,-122.1458,0.601655066013336
31-May-2011 00:00:00,36.77083,-122.1458,NaN
01-Jun-2011 00:00:00,36.77083,-122.1458,0.995329558849335
02-Jun-2011 00:00:00,36.77083,-122.1458,NaN
03-Jun-2011 00:00:00,36.77083,-122.1458,NaN
04-Jun-2011 00:00:00,36.77083,-122.1458,NaN
05-Jun-2011 00:00:00,36.77083,-122.1458,NaN
06-Jun-2011 00:00:00,36.77083,-122.1458,NaN
07-Jun-2011 00:00:00,36.77083,-122.1458,0.500248610973358
08-Jun-2011 00:00:00,36.77083,-122.1458,NaN
09-Jun-2011 00:00:00,36.77083,-122.1458,NaN
10-Jun-2011 00:00:00,36.77083,-122.1458,NaN
11-Jun-2011 00:00:00,36.77083,-122.1458,NaN
12-Jun-2011 00:00:00,36.77083,-122.1458,NaN
13-Jun-2011 00:00:00,36.77083,-122.1458,NaN
14-Jun-2011 00:00:00,36.77083,-122.1458,0.587883591651917
15-Jun-2011 00:00:00,36.77083,-122.1458,NaN
16-Jun-2011 00:00:00,36.77083,-122.1458,NaN
17-Jun-2011 00:00:00,36.77083,-122.1458,NaN
18-Jun-2011 00:00:00,36.77083,-122.1458,NaN
19-Jun-2011 00:00:00,36.77083,-122.1458,0.623332679271698
20-Jun-2011 00:00:00,36.77083,-122.1458,0.723566293716431
21-Jun-2011 00:00:00,36.77083,-122.1458,0.366187661886215
22-Jun-2011 00:00:00,36.77083,-122.1458,NaN
23-Jun-2011 00:00:00,36.77083,-122.1458,1.18301689624786
24-Jun-2011 00:00:00,36.77083,-122.1458,NaN
25-Jun-2011 00:00:00,36.77083,-122.1458,NaN
26-Jun-2011 00:00:00,36.77083,-122.1458,NaN
27-Jun-2011 00:00:00,36.77083,-122.1458,NaN
28-Jun-2011 00:00:00,36.77083,-122.1458,NaN
29-Jun-2011 00:00:00,36.77083,-122.1458,NaN
30-Jun-2011 00:00:00,36.77083,-122.1458,NaN
01-Jul-2011 00:00:00,36.77083,-122.1458,1.49548423290253
02-Jul-2011 00:00:00,36.77083,-122.1458,NaN
03-Jul-2011 00:00:00,36.77083,-122.1458,0.686026215553284
04-Jul-2011 00:00:00,36.77083,-122.1458,0.549324750900269
05-Jul-2011 00:00:00,36.77083,-122.1458,NaN
06-Jul-2011 00:00:00,36.77083,-122.1458,NaN
07-Jul-2011 00:00:00,36.77083,-122.1458,NaN
08-Jul-2011 00:00:00,36.77083,-122.1458,NaN
09-Jul-2011 00:00:00,36.77083,-122.1458,NaN
10-Jul-2011 00:00:00,36.77083,-122.1458,NaN
11-Jul-2011 00:00:00,36.77083,-122.1458,NaN
12-Jul-2011 00:00:00,36.77083,-122.1458,NaN
13-Jul-2011 00:00:00,36.77083,-122.1458,NaN
14-Jul-2011 00:00:00,36.77083,-122.1458,NaN
15-Jul-2011 00:00:00,36.77083,-122.1458,NaN
16-Jul-2011 00:00:00,36.77083,-122.1458,0.635549604892731
17-Jul-2011 00:00:00,36.77083,-122.1458,NaN
18-Jul-2011 00:00:00,36.77083,-122.1458,NaN
19-Jul-2011 00:00:00,36.77083,-122.1458,NaN
20-Jul-2011 00:00:00,36.77083,-122.1458,3.44648361206055
21-Jul-2011 00:00:00,36.77083,-122.1458,NaN
22-Jul-2011 00:00:00,36.77083,-122.1458,NaN
23-Jul-2011 00:00:00,36.77083,-122.1458,NaN
24-Jul-2011 00:00:00,36.77083,-122.1458,NaN
25-Jul-2011 00:00:00,36.77083,-122.1458,NaN
26-Jul-2011 00:00:00,36.77083,-122.1458,NaN
27-Jul-2011 00:00:00,36.77083,-122.1458,NaN
28-Jul-2011 00:00:00,36.77083,-122.1458,NaN
29-Jul-2011 00:00:00,36.77083,-122.1458,NaN
30-Jul-2011 00:00:00,36.77083,-122.1458,NaN
31-Jul-2011 00:00:00,36.77083,-122.1458,NaN
01-Aug-2011 00:00:00,36.77083,-122.1458,0.5589959025383
02-Aug-2011 00:00:00,36.77083,-122.1458,0.336010724306107
03-Aug-2011 00:00:00,36.77083,-122.1458,NaN
04-Aug-2011 00:00:00,36.77083,-122.1458,NaN
05-Aug-2011 00:00:00,36.77083,-122.1458,NaN
06-Aug-2011 00:00:00,36.77083,-122.1458,NaN
07-Aug-2011 00:00:00,36.77083,-122.1458,NaN
08-Aug-2011 00:00:00,36.77083,-122.1458,NaN
09-Aug-2011 00:00:00,36.77083,-122.1458,NaN
10-Aug-2011 00:00:00,36.77083,-122.1458,NaN
11-Aug-2011 00:00:00,36.77083,-122.1458,NaN
12-Aug-2011 00:00:00,36.77083,-122.1458,NaN
13-Aug-2011 00:00:00,36.77083,-122.1458,NaN
14-Aug-2011 00:00:00,36.77083,-122.1458,NaN
15-Aug-2011 00:00:00,36.77083,-122.1458,3.85633087158203
16-Aug-2011 00:00:00,36.77083,-122.1458,NaN
17-Aug-2011 00:00:00,36.77083,-122.1458,NaN
18-Aug-2011 00:00:00,36.77083,-122.1458,NaN
19-Aug-2011 00:00:00,36.77083,-122.1458,NaN
20-Aug-2011 00:00:00,36.77083,-122.1458,NaN
21-Aug-2011 00:00:00,36.77083,-122.1458,NaN
22-Aug-2011 00:00:00,36.77083,-122.1458,NaN
23-Aug-2011 00:00:00,36.77083,-122.1458,NaN
24-Aug-2011 00:00:00,36.77083,-122.1458,NaN
25-Aug-2011 00:00:00,36.77083,-122.1458,NaN
26-Aug-2011 00:00:00,36.77083,-122.1458,NaN
27-Aug-2011 00:00:00,36.77083,-122.1458,NaN
28-Aug-2011 00:00:00,36.77083,-122.1458,NaN
29-Aug-2011 00:00:00,36.77083,-122.1458,2.49302959442139
30-Aug-2011 00:00:00,36.77083,-122.1458,NaN
31-Aug-2011 00:00:00,36.77083,-122.1458,NaN
01-Sep-2011 00:00:00,36.77083,-122.1458,NaN
02-Sep-2011 00:00:00,36.77083,-122.1458,NaN
03-Sep-2011 00:00:00,36.77083,-122.1458,NaN
04-Sep-2011 00:00:00,36.77083,-122.1458,NaN
05-Sep-2011 00:00:00,36.77083,-122.1458,0.37520506978035
06-Sep-2011 00:00:00,36.77083,-122.1458,NaN
07-Sep-2011 00:00:00,36.77083,-122.1458,1.45138013362885
08-Sep-2011 00:00:00,36.77083,-122.1458,NaN
