"","year","lat","lon","temp_2","temp_100"
"1",2011,35,-120.8833,11.6863391503043,8.9443733795829
"2",2012,35,-120.8833,11.420125256414,8.44655721083927
"3",2013,35,-120.8833,12.8023794008338,8.47517300688697
"4",2015,35,-120.8833,12.8806035207665,8.82058562403135
"5",2016,35,-120.8833,12.5374357493027,9.50085571537843
"6",2017,35,-120.8833,12.0199907966282,8.99689744866408
"7",2018,35,-120.8833,11.9241636317709,8.6776525870613
