"","year","lat","lon","temp_2","temp_100"
"1",2011,38.1667,-123.3667,10.3408095525658,8.68871682623154
"2",2012,38.1667,-123.3667,9.41812938192612,7.72570372664406
"3",2013,38.1667,-123.3667,10.2177923658619,8.18582437349398
"4",2015,38.1667,-123.3667,10.2922640676083,8.0573521904323
"5",2016,38.1667,-123.3667,11.3016158394191,7.66885825862051
"6",2017,38.1667,-123.3667,10.2484963458517,8.10796887978259
"7",2018,38.1667,-123.3667,11.2484225190204,8.91622885413787
