"","lat","lon","year","month","day","monthDay","temp_2","temp_100","lat_lon"
"1",32.8167,-117.4217,2011,4,1,4.1,14.3732500076294,10.0816402435302,"32.8167_-117.4217"
"2",32.8167,-117.4217,2011,4,2,4.2,15.6830081939697,10.2687740325927,"32.8167_-117.4217"
"3",32.8167,-117.4217,2011,4,3,4.3,15.4719200134277,9.57526969909664,"32.8167_-117.4217"
"4",32.8167,-117.4217,2011,4,4,4.4,15.4407129287719,9.43352031707759,"32.8167_-117.4217"
"5",32.8167,-117.4217,2011,4,5,4.5,13.981764793396,7.79337310791012,"32.8167_-117.4217"
"6",32.8167,-117.4217,2011,4,6,4.6,14.58678150177,8.76060867309567,"32.8167_-117.4217"
"7",32.8167,-117.4217,2011,4,7,4.7,15.2672185897826,8.76762390136716,"32.8167_-117.4217"
"8",32.8167,-117.4217,2011,4,8,4.8,15.4886741638183,8.86807632446284,"32.8167_-117.4217"
"9",32.8167,-117.4217,2011,4,9,4.9,15.2385854721069,8.85028839111325,"32.8167_-117.4217"
"10",32.8167,-117.4217,2011,4,10,4.1,15.1541309356689,8.73463535308834,"32.8167_-117.4217"
"11",32.8167,-117.4217,2011,4,11,4.11,15.2373428344726,9.11212539672846,"32.8167_-117.4217"
"12",32.8167,-117.4217,2011,4,12,4.12,15.2582530975341,8.6582241058349,"32.8167_-117.4217"
"13",32.8167,-117.4217,2011,4,13,4.13,15.36861038208,9.17648887634272,"32.8167_-117.4217"
"14",32.8167,-117.4217,2011,4,14,4.14,15.737624168396,9.16782569885249,"32.8167_-117.4217"
"15",32.8167,-117.4217,2011,4,15,4.15,16.0056018829345,9.14484119415278,"32.8167_-117.4217"
"16",32.8167,-117.4217,2011,4,16,4.16,15.0934467315673,9.1200037002563,"32.8167_-117.4217"
"17",32.8167,-117.4217,2011,4,17,4.17,15.4620599746704,9.36184406280514,"32.8167_-117.4217"
"18",32.8167,-117.4217,2011,4,18,4.18,15.9730510711669,9.7444858551025,"32.8167_-117.4217"
"19",32.8167,-117.4217,2011,4,19,4.19,16.3461799621582,9.82888317108149,"32.8167_-117.4217"
"20",32.8167,-117.4217,2011,4,20,4.2,15.7650232315063,9.15616989135739,"32.8167_-117.4217"
"21",32.8167,-117.4217,2011,4,21,4.21,15.9309501647949,9.83319473266596,"32.8167_-117.4217"
