"","year","lat","lon","temp_2","temp_100"
"1",2011,37.275,-122.9833,11.4506388125212,8.95570505183672
"2",2012,37.275,-122.9833,11.3609310855036,8.40204700179718
"3",2013,37.275,-122.9833,11.9392052733379,8.76054228907041
"4",2015,37.275,-122.9833,12.4739814011947,8.7040910824485
"5",2016,37.275,-122.9833,12.6868369475654,8.49115308471344
"6",2017,37.275,-122.9833,11.8632729157157,8.76140442101847
"7",2018,37.275,-122.9833,12.1481568502343,8.88784459362855
