"","year","lat","lon","temp_2","temp_100"
"1",2011,33.69,-119.2867,14.84065812567,7.94042874419167
"2",2012,33.69,-119.2867,15.3734106810196,8.18298671556551
"3",2013,33.69,-119.2867,16.5750168717425,8.21521093534382
"4",2015,33.69,-119.2867,16.9228102020595,9.17979742133095
"5",2016,33.69,-119.2867,16.2859902796538,8.84021224146299
"6",2017,33.69,-119.2867,16.0851184181545,8.12945459199984
"7",2018,33.69,-119.2867,16.1386189460754,8.35483915909473
