"","year","lat","lon","temp_2","temp_100"
"1",2011,32.9167,-117.5833,16.7989774994228,9.56995712155877
"2",2012,32.9167,-117.5833,17.4925816784734,9.42956470406569
"3",2013,32.9167,-117.5833,17.9922484107639,9.32157831606653
"4",2015,32.9167,-117.5833,18.0215187072753,9.93750105733452
"5",2016,32.9167,-117.5833,18.3034381037173,9.50235027852261
"6",2017,32.9167,-117.5833,17.9775053936502,9.28582888064173
"7",2018,32.9167,-117.5833,18.0001867335775,9.11007082980607
