"","lat","lon","year","month","day","monthDay","temp_2","lat_lon"
"90",38.4667,-123.3876,2011,6,29,6.29,10.5989627838134,"38.4667_-123.3876"
"91",38.4667,-123.3876,2011,6,30,6.3,10.3057641983032,"38.4667_-123.3876"
"92",38.4667,-123.3876,2011,7,1,7.1,10.2875175476074,"38.4667_-123.3876"
"93",38.4667,-123.3876,2011,7,2,7.2,10.0946569442749,"38.4667_-123.3876"
"94",38.4667,-123.3876,2011,7,3,7.3,9.72519779205319,"38.4667_-123.3876"
"95",38.4667,-123.3876,2011,7,10,7.1,10.0431232452392,"38.4667_-123.3876"
"96",38.4667,-123.3876,2011,7,11,7.11,9.97584915161127,"38.4667_-123.3876"
"97",38.4667,-123.3876,2011,7,12,7.12,9.9246788024902,"38.4667_-123.3876"
"98",38.4667,-123.3876,2011,7,13,7.13,10.7733392715454,"38.4667_-123.3876"
"99",38.4667,-123.3876,2011,7,14,7.14,10.5208225250244,"38.4667_-123.3876"
"100",38.4667,-123.3876,2011,7,15,7.15,10.3656635284423,"38.4667_-123.3876"
"101",38.4667,-123.3876,2011,7,16,7.16,10.0997266769409,"38.4667_-123.3876"
"102",38.4667,-123.3876,2011,7,17,7.17,9.73321151733393,"38.4667_-123.3876"
"103",38.4667,-123.3876,2011,7,18,7.18,10.5508432388305,"38.4667_-123.3876"
"104",38.4667,-123.3876,2011,7,19,7.19,11.3932580947876,"38.4667_-123.3876"
"105",38.4667,-123.3876,2011,7,20,7.2,11.5249900817871,"38.4667_-123.3876"
"106",38.4667,-123.3876,2011,7,21,7.21,10.8262825012207,"38.4667_-123.3876"
"107",38.4667,-123.3876,2011,7,22,7.22,10.5735645294189,"38.4667_-123.3876"
"108",38.4667,-123.3876,2011,7,23,7.23,10.6245880126953,"38.4667_-123.3876"
"109",38.4667,-123.3876,2011,7,24,7.24,11.2829055786132,"38.4667_-123.3876"
"110",38.4667,-123.3876,2011,7,25,7.25,11.5510311126708,"38.4667_-123.3876"
"111",38.4667,-123.3876,2011,7,26,7.26,10.5005950927734,"38.4667_-123.3876"
"112",38.4667,-123.3876,2011,7,27,7.27,10.3001317977905,"38.4667_-123.3876"
"113",38.4667,-123.3876,2011,7,28,7.28,11.0818538665771,"38.4667_-123.3876"
"114",38.4667,-123.3876,2011,7,29,7.29,9.00650215148921,"38.4667_-123.3876"
"115",38.4667,-123.3876,2011,7,30,7.3,9.18765640258783,"38.4667_-123.3876"
"116",38.4667,-123.3876,2011,7,31,7.31,10.4740724563598,"38.4667_-123.3876"
"117",38.4667,-123.3876,2012,4,1,4.1,10.4150876998901,"38.4667_-123.3876"
"118",38.4667,-123.3876,2012,4,2,4.2,10.2511444091797,"38.4667_-123.3876"
"119",38.4667,-123.3876,2012,4,3,4.3,10.1649932861328,"38.4667_-123.3876"
"120",38.4667,-123.3876,2012,4,4,4.4,10.2613143920898,"38.4667_-123.3876"
"121",38.4667,-123.3876,2012,4,5,4.5,10.184720993042,"38.4667_-123.3876"
"122",38.4667,-123.3876,2012,4,6,4.6,10.1201496124267,"38.4667_-123.3876"
"123",38.4667,-123.3876,2012,4,7,4.7,10.0698118209838,"38.4667_-123.3876"
"124",38.4667,-123.3876,2012,4,8,4.8,10.1386079788207,"38.4667_-123.3876"
"125",38.4667,-123.3876,2012,4,9,4.9,10.1914043426513,"38.4667_-123.3876"
"126",38.4667,-123.3876,2012,4,10,4.1,10.4007768630981,"38.4667_-123.3876"
"127",38.4667,-123.3876,2012,4,11,4.11,10.6332950592041,"38.4667_-123.3876"
"128",38.4667,-123.3876,2012,4,12,4.12,10.7639293670654,"38.4667_-123.3876"
"129",38.4667,-123.3876,2012,4,13,4.13,10.7859277725219,"38.4667_-123.3876"
"130",38.4667,-123.3876,2012,4,14,4.14,10.8132057189941,"38.4667_-123.3876"
"131",38.4667,-123.3876,2012,4,15,4.15,10.6526632308959,"38.4667_-123.3876"
"132",38.4667,-123.3876,2012,4,16,4.16,10.6365890502929,"38.4667_-123.3876"
"133",38.4667,-123.3876,2012,4,17,4.17,10.7462644577026,"38.4667_-123.3876"
"134",38.4667,-123.3876,2012,4,18,4.18,10.1148157119751,"38.4667_-123.3876"
"135",38.4667,-123.3876,2012,4,19,4.19,10.2170333862304,"38.4667_-123.3876"
"136",38.4667,-123.3876,2012,4,20,4.2,10.3417558670043,"38.4667_-123.3876"
"137",38.4667,-123.3876,2012,4,21,4.21,10.3469409942627,"38.4667_-123.3876"
"138",38.4667,-123.3876,2012,4,22,4.22,9.35882949829098,"38.4667_-123.3876"
"139",38.4667,-123.3876,2012,4,23,4.23,10.0164308547973,"38.4667_-123.3876"
"140",38.4667,-123.3876,2012,4,24,4.24,10.1113080978393,"38.4667_-123.3876"
"141",38.4667,-123.3876,2012,4,25,4.25,11.0357027053833,"38.4667_-123.3876"
"142",38.4667,-123.3876,2012,4,26,4.26,11.4509468078613,"38.4667_-123.3876"
"143",38.4667,-123.3876,2012,4,27,4.27,11.6810598373412,"38.4667_-123.3876"
"144",38.4667,-123.3876,2012,4,28,4.28,10.3287506103515,"38.4667_-123.3876"
"145",38.4667,-123.3876,2012,4,29,4.29,9.1584091186523,"38.4667_-123.3876"
"146",38.4667,-123.3876,2012,4,30,4.3,9.68099212646479,"38.4667_-123.3876"
"147",38.4667,-123.3876,2012,5,1,5.1,9.48681735992428,"38.4667_-123.3876"
"148",38.4667,-123.3876,2012,5,2,5.2,8.98386573791498,"38.4667_-123.3876"
"149",38.4667,-123.3876,2012,5,3,5.3,8.58077049255368,"38.4667_-123.3876"
"150",38.4667,-123.3876,2012,5,4,5.4,8.8845996856689,"38.4667_-123.3876"
"151",38.4667,-123.3876,2012,5,5,5.5,8.75221538543697,"38.4667_-123.3876"
"152",38.4667,-123.3876,2012,5,6,5.6,8.6168880462646,"38.4667_-123.3876"
"153",38.4667,-123.3876,2012,5,7,5.7,8.70598125457759,"38.4667_-123.3876"
"154",38.4667,-123.3876,2012,5,8,5.8,8.27717971801753,"38.4667_-123.3876"
"155",38.4667,-123.3876,2012,5,9,5.9,8.49110317230219,"38.4667_-123.3876"
"156",38.4667,-123.3876,2012,5,10,5.1,8.36576843261715,"38.4667_-123.3876"
"157",38.4667,-123.3876,2012,5,11,5.11,7.95835351943964,"38.4667_-123.3876"
"158",38.4667,-123.3876,2012,5,12,5.12,8.23329544067377,"38.4667_-123.3876"
"159",38.4667,-123.3876,2012,5,13,5.13,8.20359420776362,"38.4667_-123.3876"
"160",38.4667,-123.3876,2012,5,14,5.14,8.35429477691646,"38.4667_-123.3876"
"161",38.4667,-123.3876,2012,5,15,5.15,9.26051235198969,"38.4667_-123.3876"
"162",38.4667,-123.3876,2012,5,16,5.16,9.33799552917476,"38.4667_-123.3876"
"163",38.4667,-123.3876,2012,5,17,5.17,8.75624942779537,"38.4667_-123.3876"
"164",38.4667,-123.3876,2012,5,18,5.18,8.55148029327387,"38.4667_-123.3876"
"165",38.4667,-123.3876,2012,5,19,5.19,7.94011831283566,"38.4667_-123.3876"
"166",38.4667,-123.3876,2012,5,20,5.2,8.69929313659665,"38.4667_-123.3876"
"167",38.4667,-123.3876,2012,5,21,5.21,9.29693603515621,"38.4667_-123.3876"
"168",38.4667,-123.3876,2012,5,22,5.22,8.86369705200192,"38.4667_-123.3876"
"169",38.4667,-123.3876,2012,5,23,5.23,8.827558517456,"38.4667_-123.3876"
"170",38.4667,-123.3876,2012,5,24,5.24,8.56014442443843,"38.4667_-123.3876"
"171",38.4667,-123.3876,2012,5,25,5.25,8.23175811767574,"38.4667_-123.3876"
"172",38.4667,-123.3876,2012,5,26,5.26,8.25911903381344,"38.4667_-123.3876"
"173",38.4667,-123.3876,2012,5,27,5.27,8.54571342468259,"38.4667_-123.3876"
"174",38.4667,-123.3876,2012,5,28,5.28,9.00163173675534,"38.4667_-123.3876"
"175",38.4667,-123.3876,2012,5,29,5.29,9.0439882278442,"38.4667_-123.3876"
"176",38.4667,-123.3876,2012,5,30,5.3,8.96726799011225,"38.4667_-123.3876"
"177",38.4667,-123.3876,2012,5,31,5.31,8.89778137207028,"38.4667_-123.3876"
"178",38.4667,-123.3876,2012,6,1,6.1,9.13969326019283,"38.4667_-123.3876"
"179",38.4667,-123.3876,2012,6,2,6.2,9.05614471435541,"38.4667_-123.3876"
"180",38.4667,-123.3876,2012,6,3,6.3,8.62931728363034,"38.4667_-123.3876"
"181",38.4667,-123.3876,2012,6,4,6.4,8.49824619293208,"38.4667_-123.3876"
"182",38.4667,-123.3876,2012,6,5,6.5,9.12475585937497,"38.4667_-123.3876"
"183",38.4667,-123.3876,2012,6,6,6.6,9.14983940124507,"38.4667_-123.3876"
"184",38.4667,-123.3876,2012,6,7,6.7,9.11201858520504,"38.4667_-123.3876"
"185",38.4667,-123.3876,2012,6,8,6.8,8.5904102325439,"38.4667_-123.3876"
"186",38.4667,-123.3876,2012,6,9,6.9,8.93144130706784,"38.4667_-123.3876"
"187",38.4667,-123.3876,2012,6,10,6.1,9.0747566223144,"38.4667_-123.3876"
"188",38.4667,-123.3876,2012,6,11,6.11,9.15669155120844,"38.4667_-123.3876"
"189",38.4667,-123.3876,2012,6,12,6.12,9.26930427551266,"38.4667_-123.3876"
"190",38.4667,-123.3876,2012,6,13,6.13,9.31395053863522,"38.4667_-123.3876"
"191",38.4667,-123.3876,2012,6,14,6.14,8.93805503845212,"38.4667_-123.3876"
"192",38.4667,-123.3876,2012,6,15,6.15,8.62850570678707,"38.4667_-123.3876"
"193",38.4667,-123.3876,2012,6,16,6.16,8.56528377532953,"38.4667_-123.3876"
"194",38.4667,-123.3876,2012,6,17,6.17,8.24880123138425,"38.4667_-123.3876"
"195",38.4667,-123.3876,2012,6,18,6.18,8.8730430603027,"38.4667_-123.3876"
"196",38.4667,-123.3876,2012,6,19,6.19,9.2583389282226,"38.4667_-123.3876"
"197",38.4667,-123.3876,2012,6,20,6.2,9.25762271881098,"38.4667_-123.3876"
"198",38.4667,-123.3876,2012,6,21,6.21,10.0720701217651,"38.4667_-123.3876"
"199",38.4667,-123.3876,2012,6,22,6.22,9.11810302734371,"38.4667_-123.3876"
"200",38.4667,-123.3876,2012,6,23,6.23,9.41241836547846,"38.4667_-123.3876"
"201",38.4667,-123.3876,2012,6,24,6.24,10.055287361145,"38.4667_-123.3876"
"202",38.4667,-123.3876,2012,6,25,6.25,10.7631855010986,"38.4667_-123.3876"
"203",38.4667,-123.3876,2012,6,26,6.26,10.9743976593017,"38.4667_-123.3876"
"204",38.4667,-123.3876,2012,6,27,6.27,10.0449504852295,"38.4667_-123.3876"
"205",38.4667,-123.3876,2012,6,28,6.28,9.83175373077387,"38.4667_-123.3876"
"206",38.4667,-123.3876,2012,6,29,6.29,10.8433971405029,"38.4667_-123.3876"
"207",38.4667,-123.3876,2012,6,30,6.3,11.8623619079589,"38.4667_-123.3876"
"208",38.4667,-123.3876,2012,7,1,7.1,11.7613668441772,"38.4667_-123.3876"
"209",38.4667,-123.3876,2012,7,2,7.2,10.5570421218872,"38.4667_-123.3876"
"210",38.4667,-123.3876,2012,7,3,7.3,9.8841228485107,"38.4667_-123.3876"
"211",38.4667,-123.3876,2012,7,10,7.1,9.23912525176999,"38.4667_-123.3876"
"212",38.4667,-123.3876,2012,7,11,7.11,9.3057022094726,"38.4667_-123.3876"
"213",38.4667,-123.3876,2012,7,12,7.12,9.37129020690915,"38.4667_-123.3876"
"214",38.4667,-123.3876,2012,7,13,7.13,9.58361721038813,"38.4667_-123.3876"
"215",38.4667,-123.3876,2012,7,14,7.14,9.53046703338619,"38.4667_-123.3876"
"216",38.4667,-123.3876,2012,7,15,7.15,9.68298053741449,"38.4667_-123.3876"
"217",38.4667,-123.3876,2012,7,16,7.16,9.86651039123529,"38.4667_-123.3876"
"218",38.4667,-123.3876,2012,7,17,7.17,10.5834627151489,"38.4667_-123.3876"
"219",38.4667,-123.3876,2012,7,18,7.18,11.0948705673217,"38.4667_-123.3876"
"220",38.4667,-123.3876,2012,7,19,7.19,11.8909873962402,"38.4667_-123.3876"
"221",38.4667,-123.3876,2012,7,20,7.2,11.2126159667968,"38.4667_-123.3876"
"222",38.4667,-123.3876,2012,7,21,7.21,10.1638841629028,"38.4667_-123.3876"
"223",38.4667,-123.3876,2012,7,22,7.22,9.71807289123531,"38.4667_-123.3876"
"224",38.4667,-123.3876,2012,7,23,7.23,8.56348419189449,"38.4667_-123.3876"
"225",38.4667,-123.3876,2012,7,24,7.24,8.72729778289792,"38.4667_-123.3876"
"226",38.4667,-123.3876,2012,7,25,7.25,8.10013771057126,"38.4667_-123.3876"
"227",38.4667,-123.3876,2012,7,26,7.26,8.44997787475582,"38.4667_-123.3876"
"228",38.4667,-123.3876,2012,7,27,7.27,10.1594324111938,"38.4667_-123.3876"
"229",38.4667,-123.3876,2012,7,28,7.28,10.6878423690796,"38.4667_-123.3876"
"230",38.4667,-123.3876,2012,7,29,7.29,10.1717100143432,"38.4667_-123.3876"
"231",38.4667,-123.3876,2012,7,30,7.3,9.7658605575561,"38.4667_-123.3876"
"232",38.4667,-123.3876,2012,7,31,7.31,9.67690372467037,"38.4667_-123.3876"
"233",38.4667,-123.3876,2013,4,1,4.1,10.0325927734374,"38.4667_-123.3876"
"234",38.4667,-123.3876,2013,4,2,4.2,10.145167350769,"38.4667_-123.3876"
"235",38.4667,-123.3876,2013,4,3,4.3,10.758807182312,"38.4667_-123.3876"
"236",38.4667,-123.3876,2013,4,4,4.4,11.1296672821044,"38.4667_-123.3876"
"237",38.4667,-123.3876,2013,4,5,4.5,9.98826217651362,"38.4667_-123.3876"
"238",38.4667,-123.3876,2013,4,6,4.6,10.02974319458,"38.4667_-123.3876"
"239",38.4667,-123.3876,2013,4,7,4.7,10.546775817871,"38.4667_-123.3876"
"240",38.4667,-123.3876,2013,4,8,4.8,9.95561885833736,"38.4667_-123.3876"
"241",38.4667,-123.3876,2013,4,9,4.9,9.4176750183105,"38.4667_-123.3876"
"242",38.4667,-123.3876,2013,4,10,4.1,9.36016559600827,"38.4667_-123.3876"
"243",38.4667,-123.3876,2013,4,11,4.11,9.85469245910641,"38.4667_-123.3876"
"244",38.4667,-123.3876,2013,4,12,4.12,9.83204364776608,"38.4667_-123.3876"
"245",38.4667,-123.3876,2013,4,13,4.13,8.74141120910641,"38.4667_-123.3876"
"246",38.4667,-123.3876,2013,4,14,4.14,8.50164127349848,"38.4667_-123.3876"
"247",38.4667,-123.3876,2013,4,15,4.15,8.27033138275141,"38.4667_-123.3876"
"248",38.4667,-123.3876,2013,4,16,4.16,8.12556266784665,"38.4667_-123.3876"
"249",38.4667,-123.3876,2013,4,17,4.17,7.54554367065424,"38.4667_-123.3876"
"250",38.4667,-123.3876,2013,4,18,4.18,7.90384769439694,"38.4667_-123.3876"
"251",38.4667,-123.3876,2013,4,19,4.19,7.90637016296384,"38.4667_-123.3876"
"252",38.4667,-123.3876,2013,4,20,4.2,7.96843910217281,"38.4667_-123.3876"
"253",38.4667,-123.3876,2013,4,21,4.21,7.64737892150874,"38.4667_-123.3876"
"254",38.4667,-123.3876,2013,4,22,4.22,7.76495742797847,"38.4667_-123.3876"
"255",38.4667,-123.3876,2013,4,23,4.23,8.42747306823725,"38.4667_-123.3876"
"256",38.4667,-123.3876,2013,4,24,4.24,9.07861709594723,"38.4667_-123.3876"
"257",38.4667,-123.3876,2013,4,25,4.25,8.0688390731811,"38.4667_-123.3876"
"258",38.4667,-123.3876,2013,4,26,4.26,8.04747867584224,"38.4667_-123.3876"
"259",38.4667,-123.3876,2013,4,27,4.27,9.26398277282712,"38.4667_-123.3876"
"260",38.4667,-123.3876,2013,4,28,4.28,8.30796527862544,"38.4667_-123.3876"
"261",38.4667,-123.3876,2013,4,29,4.29,8.65380764007565,"38.4667_-123.3876"
"262",38.4667,-123.3876,2013,4,30,4.3,8.00107097625727,"38.4667_-123.3876"
"263",38.4667,-123.3876,2013,5,1,5.1,7.63109827041622,"38.4667_-123.3876"
"264",38.4667,-123.3876,2013,5,2,5.2,8.01619338989253,"38.4667_-123.3876"
"265",38.4667,-123.3876,2013,5,3,5.3,6.42673397064205,"38.4667_-123.3876"
"266",38.4667,-123.3876,2013,5,4,5.4,7.86225223541256,"38.4667_-123.3876"
"267",38.4667,-123.3876,2013,5,5,5.5,8.09715557098384,"38.4667_-123.3876"
"268",38.4667,-123.3876,2013,5,6,5.6,9.15141868591304,"38.4667_-123.3876"
"269",38.4667,-123.3876,2013,5,7,5.7,10.1759777069091,"38.4667_-123.3876"
"270",38.4667,-123.3876,2013,5,8,5.8,10.1224889755249,"38.4667_-123.3876"
"271",38.4667,-123.3876,2013,5,9,5.9,10.0208702087402,"38.4667_-123.3876"
"272",38.4667,-123.3876,2013,5,10,5.1,9.25935363769526,"38.4667_-123.3876"
"273",38.4667,-123.3876,2013,5,11,5.11,9.11387062072748,"38.4667_-123.3876"
"274",38.4667,-123.3876,2013,5,12,5.12,9.29520034790035,"38.4667_-123.3876"
"275",38.4667,-123.3876,2013,5,13,5.13,9.78288459777828,"38.4667_-123.3876"
"276",38.4667,-123.3876,2013,5,14,5.14,9.16756057739254,"38.4667_-123.3876"
"277",38.4667,-123.3876,2013,5,15,5.15,9.20985317230219,"38.4667_-123.3876"
"278",38.4667,-123.3876,2013,5,16,5.16,9.41076564788814,"38.4667_-123.3876"
"279",38.4667,-123.3876,2013,5,17,5.17,9.72021675109858,"38.4667_-123.3876"
"280",38.4667,-123.3876,2013,5,18,5.18,10.0865926742553,"38.4667_-123.3876"
"281",38.4667,-123.3876,2013,5,19,5.19,9.48872756958003,"38.4667_-123.3876"
"282",38.4667,-123.3876,2013,5,20,5.2,9.36887931823725,"38.4667_-123.3876"
"283",38.4667,-123.3876,2013,5,21,5.21,9.28515148162837,"38.4667_-123.3876"
"284",38.4667,-123.3876,2013,5,22,5.22,9.19919013977048,"38.4667_-123.3876"
"285",38.4667,-123.3876,2013,5,23,5.23,8.84679508209223,"38.4667_-123.3876"
"286",38.4667,-123.3876,2013,5,24,5.24,9.19463539123531,"38.4667_-123.3876"
"287",38.4667,-123.3876,2013,5,25,5.25,9.45622730255123,"38.4667_-123.3876"
"288",38.4667,-123.3876,2013,5,26,5.26,9.24452304840085,"38.4667_-123.3876"
"289",38.4667,-123.3876,2013,5,27,5.27,8.59825992584225,"38.4667_-123.3876"
"290",38.4667,-123.3876,2013,5,28,5.28,9.29558086395259,"38.4667_-123.3876"
"291",38.4667,-123.3876,2013,5,29,5.29,10.1460256576538,"38.4667_-123.3876"
"292",38.4667,-123.3876,2013,5,30,5.3,9.5230922698974,"38.4667_-123.3876"
"293",38.4667,-123.3876,2013,5,31,5.31,9.28394794464108,"38.4667_-123.3876"
"294",38.4667,-123.3876,2013,6,1,6.1,9.78462791442865,"38.4667_-123.3876"
"295",38.4667,-123.3876,2013,6,2,6.2,9.54689788818355,"38.4667_-123.3876"
"296",38.4667,-123.3876,2013,6,3,6.3,9.65155124664303,"38.4667_-123.3876"
"297",38.4667,-123.3876,2013,6,4,6.4,8.19578742980951,"38.4667_-123.3876"
"298",38.4667,-123.3876,2013,6,5,6.5,8.81481933593746,"38.4667_-123.3876"
"299",38.4667,-123.3876,2013,6,6,6.6,8.99039173126217,"38.4667_-123.3876"
"300",38.4667,-123.3876,2013,6,7,6.7,11.2634754180908,"38.4667_-123.3876"
"301",38.4667,-123.3876,2013,6,8,6.8,8.82644653320309,"38.4667_-123.3876"
"302",38.4667,-123.3876,2013,6,9,6.9,8.95102119445795,"38.4667_-123.3876"
"303",38.4667,-123.3876,2013,6,10,6.1,8.90999126434322,"38.4667_-123.3876"
