"","lat","lon","year","month","day","monthDay","temp_2","temp_100","lat_lon"
"1",36.9833,-122.375,2011,4,1,4.1,12.1249628067016,8.72373008728024,"36.9833_-122.375"
"2",36.9833,-122.375,2011,4,2,4.2,12.1582670211792,8.65529632568354,"36.9833_-122.375"
"3",36.9833,-122.375,2011,4,3,4.3,11.6343011856078,8.78341007232662,"36.9833_-122.375"
"4",36.9833,-122.375,2011,4,4,4.4,11.2573547363281,8.83248233795162,"36.9833_-122.375"
"5",36.9833,-122.375,2011,4,5,4.5,11.2974252700805,8.76645946502682,"36.9833_-122.375"
"6",36.9833,-122.375,2011,4,6,4.6,11.5096473693847,8.69046020507808,"36.9833_-122.375"
"7",36.9833,-122.375,2011,4,7,4.7,11.0497713088989,8.79646110534664,"36.9833_-122.375"
"8",36.9833,-122.375,2011,4,8,4.8,10.9340696334838,9.07781505584713,"36.9833_-122.375"
"9",36.9833,-122.375,2011,4,9,4.9,10.7978448867797,9.06484508514401,"36.9833_-122.375"
"10",36.9833,-122.375,2011,4,10,4.1,10.8864002227783,9.04819488525387,"36.9833_-122.375"
"11",36.9833,-122.375,2011,4,11,4.11,10.9553432464599,8.82516479492182,"36.9833_-122.375"
"12",36.9833,-122.375,2011,4,12,4.12,10.6516046524047,8.52548885345455,"36.9833_-122.375"
"13",36.9833,-122.375,2011,4,13,4.13,11.0746364593505,8.88545513153073,"36.9833_-122.375"
"14",36.9833,-122.375,2011,4,14,4.14,10.6369504928588,8.98077011108395,"36.9833_-122.375"
"15",36.9833,-122.375,2011,4,15,4.15,10.677393913269,8.87599754333492,"36.9833_-122.375"
"16",36.9833,-122.375,2011,4,16,4.16,11.0653734207153,8.71723556518551,"36.9833_-122.375"
"17",36.9833,-122.375,2011,4,17,4.17,11.1613807678222,8.42291164398189,"36.9833_-122.375"
"18",36.9833,-122.375,2011,4,18,4.18,11.2692737579345,8.40471363067621,"36.9833_-122.375"
"19",36.9833,-122.375,2011,4,19,4.19,11.4447965621948,8.21044254302974,"36.9833_-122.375"
"20",36.9833,-122.375,2011,4,20,4.2,11.0173063278198,7.83687114715573,"36.9833_-122.375"
"21",36.9833,-122.375,2011,4,21,4.21,11.1461944580078,8.02153873443599,"36.9833_-122.375"
"22",36.9833,-122.375,2011,4,22,4.22,10.9864997863769,8.14500045776362,"36.9833_-122.375"
"23",36.9833,-122.375,2011,4,23,4.23,10.9567575454711,8.11037731170649,"36.9833_-122.375"
"24",36.9833,-122.375,2011,4,24,4.24,10.7073783874511,7.24425935745235,"36.9833_-122.375"
"25",36.9833,-122.375,2011,4,25,4.25,10.912405014038,7.33130550384516,"36.9833_-122.375"
"26",36.9833,-122.375,2011,4,26,4.26,11.4154195785522,7.38142967224118,"36.9833_-122.375"
"27",36.9833,-122.375,2011,4,27,4.27,10.7374019622802,7.48838424682614,"36.9833_-122.375"
"28",36.9833,-122.375,2011,4,28,4.28,11.1652679443359,7.97212886810298,"36.9833_-122.375"
"29",36.9833,-122.375,2011,4,29,4.29,10.9234247207641,7.73102474212641,"36.9833_-122.375"
"30",36.9833,-122.375,2011,4,30,4.3,10.7286138534545,7.818648815155,"36.9833_-122.375"
"31",36.9833,-122.375,2011,5,1,5.1,10.7722454071044,7.98196029663081,"36.9833_-122.375"
"32",36.9833,-122.375,2011,5,2,5.2,10.6481857299804,7.05272817611691,"36.9833_-122.375"
"33",36.9833,-122.375,2011,5,3,5.3,10.5989952087402,6.81834983825679,"36.9833_-122.375"
"34",36.9833,-122.375,2011,5,4,5.4,10.8902788162231,7.47946310043331,"36.9833_-122.375"
"35",36.9833,-122.375,2011,5,5,5.5,11.3438358306884,7.81904935836789,"36.9833_-122.375"
"36",36.9833,-122.375,2011,5,6,5.6,11.0901021957397,8.01755142211909,"36.9833_-122.375"
"37",36.9833,-122.375,2011,5,7,5.7,11.1993398666381,8.03605079650876,"36.9833_-122.375"
"38",36.9833,-122.375,2011,5,8,5.8,10.8875036239624,7.95300054550166,"36.9833_-122.375"
"39",36.9833,-122.375,2011,5,9,5.9,10.6451301574707,7.96456623077388,"36.9833_-122.375"
"40",36.9833,-122.375,2011,5,10,5.1,10.6818170547485,7.66792392730707,"36.9833_-122.375"
"41",36.9833,-122.375,2011,5,11,5.11,10.2180652618408,7.64509201049801,"36.9833_-122.375"
"42",36.9833,-122.375,2011,5,12,5.12,10.2134990692138,7.65593051910397,"36.9833_-122.375"
"43",36.9833,-122.375,2011,5,13,5.13,10.141074180603,7.76287889480585,"36.9833_-122.375"
"44",36.9833,-122.375,2011,5,14,5.14,10.0433368682861,7.75231742858883,"36.9833_-122.375"
"45",36.9833,-122.375,2011,5,15,5.15,10.1563453674316,7.71513748168941,"36.9833_-122.375"
"46",36.9833,-122.375,2011,5,16,5.16,10.3696355819702,7.62655353546137,"36.9833_-122.375"
"47",36.9833,-122.375,2011,5,17,5.17,10.5267944335937,7.53419446945186,"36.9833_-122.375"
"48",36.9833,-122.375,2011,5,18,5.18,10.1658153533935,7.60727453231807,"36.9833_-122.375"
"49",36.9833,-122.375,2011,5,19,5.19,10.7621364593505,7.73992919921871,"36.9833_-122.375"
"50",36.9833,-122.375,2011,5,20,5.2,11.4181909561157,7.77202844619748,"36.9833_-122.375"
"51",36.9833,-122.375,2011,5,21,5.21,11.7550144195556,7.85468482971188,"36.9833_-122.375"
"52",36.9833,-122.375,2011,5,22,5.22,11.5945825576782,8.0124416351318,"36.9833_-122.375"
"53",36.9833,-122.375,2011,5,23,5.23,11.0586433410644,8.25723552703854,"36.9833_-122.375"
"54",36.9833,-122.375,2011,5,24,5.24,10.7775001525878,8.31326770782466,"36.9833_-122.375"
"55",36.9833,-122.375,2011,5,25,5.25,10.8228225708007,8.70599079132076,"36.9833_-122.375"
"56",36.9833,-122.375,2011,5,26,5.26,10.8988590240478,8.19734954833981,"36.9833_-122.375"
"57",36.9833,-122.375,2011,5,27,5.27,11.4166269302368,8.17417907714839,"36.9833_-122.375"
"58",36.9833,-122.375,2011,5,28,5.28,11.3145360946655,8.17294502258297,"36.9833_-122.375"
