"","lat","lon","year","month","day","monthDay","temp_2","lat_lon"
"1",35,-120.7933,2011,4,1,4.1,11.5255994796753,"35_-120.7933"
"2",35,-120.7933,2011,4,2,4.2,11.7823457717895,"35_-120.7933"
"3",35,-120.7933,2011,4,3,4.3,12.3611049652099,"35_-120.7933"
"4",35,-120.7933,2011,4,4,4.4,12.0897026062012,"35_-120.7933"
"5",35,-120.7933,2011,4,5,4.5,12.3953609466552,"35_-120.7933"
"6",35,-120.7933,2011,4,6,4.6,12.5434551239013,"35_-120.7933"
"7",35,-120.7933,2011,4,7,4.7,11.5749349594116,"35_-120.7933"
"8",35,-120.7933,2011,4,8,4.8,11.318636894226,"35_-120.7933"
"9",35,-120.7933,2011,4,9,4.9,10.9331951141357,"35_-120.7933"
"10",35,-120.7933,2011,4,10,4.1,11.1783533096313,"35_-120.7933"
"11",35,-120.7933,2011,4,11,4.11,11.3399477005005,"35_-120.7933"
"12",35,-120.7933,2011,4,12,4.12,10.9513244628906,"35_-120.7933"
"13",35,-120.7933,2011,4,13,4.13,11.0746202468872,"35_-120.7933"
"14",35,-120.7933,2011,4,14,4.14,11.1256275177001,"35_-120.7933"
"15",35,-120.7933,2011,4,15,4.15,10.6345376968383,"35_-120.7933"
"16",35,-120.7933,2011,4,16,4.16,11.1372022628784,"35_-120.7933"
"17",35,-120.7933,2011,4,17,4.17,11.7721519470214,"35_-120.7933"
"18",35,-120.7933,2011,4,18,4.18,11.6053428649902,"35_-120.7933"
"19",35,-120.7933,2011,4,19,4.19,11.2489767074584,"35_-120.7933"
"20",35,-120.7933,2011,4,20,4.2,10.8001050949096,"35_-120.7933"
"21",35,-120.7933,2011,4,21,4.21,10.8110666275024,"35_-120.7933"
"22",35,-120.7933,2011,4,22,4.22,11.2572765350341,"35_-120.7933"
"23",35,-120.7933,2011,4,23,4.23,11.3519687652588,"35_-120.7933"
"24",35,-120.7933,2011,4,24,4.24,11.0444498062133,"35_-120.7933"
"25",35,-120.7933,2011,4,25,4.25,11.6471252441406,"35_-120.7933"
"26",35,-120.7933,2011,4,26,4.26,11.5123195648193,"35_-120.7933"
"27",35,-120.7933,2011,4,27,4.27,11.5648670196533,"35_-120.7933"
"28",35,-120.7933,2011,4,28,4.28,11.5966796875,"35_-120.7933"
"29",35,-120.7933,2011,4,29,4.29,11.565315246582,"35_-120.7933"
"30",35,-120.7933,2011,4,30,4.3,11.421685218811,"35_-120.7933"
"31",35,-120.7933,2011,5,1,5.1,11.2922811508178,"35_-120.7933"
"32",35,-120.7933,2011,5,2,5.2,11.0366601943969,"35_-120.7933"
"33",35,-120.7933,2011,5,3,5.3,11.7198238372802,"35_-120.7933"
"34",35,-120.7933,2011,5,4,5.4,11.8595886230468,"35_-120.7933"
"35",35,-120.7933,2011,5,5,5.5,12.3200960159302,"35_-120.7933"
"36",35,-120.7933,2011,5,6,5.6,12.0014810562133,"35_-120.7933"
"37",35,-120.7933,2011,5,7,5.7,12.7240390777588,"35_-120.7933"
"38",35,-120.7933,2011,5,8,5.8,11.7354602813721,"35_-120.7933"
"39",35,-120.7933,2011,5,9,5.9,11.4187145233154,"35_-120.7933"
"40",35,-120.7933,2011,5,10,5.1,11.448257446289,"35_-120.7933"
"41",35,-120.7933,2011,5,11,5.11,11.3213577270507,"35_-120.7933"
"42",35,-120.7933,2011,5,12,5.12,11.2909698486328,"35_-120.7933"
"43",35,-120.7933,2011,5,13,5.13,11.1039991378784,"35_-120.7933"
"44",35,-120.7933,2011,5,14,5.14,11.1320934295654,"35_-120.7933"
"45",35,-120.7933,2011,5,15,5.15,11.1809692382812,"35_-120.7933"
"46",35,-120.7933,2011,5,16,5.16,11.5510721206665,"35_-120.7933"
"47",35,-120.7933,2011,5,17,5.17,11.8559446334838,"35_-120.7933"
"48",35,-120.7933,2011,5,18,5.18,11.2517280578613,"35_-120.7933"
"49",35,-120.7933,2011,5,19,5.19,11.9047002792358,"35_-120.7933"
