"","lat","lon","year","month","day","monthDay","temp_2","temp_100","lat_lon"
"1",33.9183,-120.7117,2011,4,1,4.1,12.6010103225708,9.83990383148188,"33.9183_-120.7117"
"2",33.9183,-120.7117,2011,4,2,4.2,13.5284185409546,9.76933479309079,"33.9183_-120.7117"
"3",33.9183,-120.7117,2011,4,3,4.3,13.8118095397949,9.92615318298334,"33.9183_-120.7117"
"4",33.9183,-120.7117,2011,4,4,4.4,13.0651159286499,9.75190448760982,"33.9183_-120.7117"
"5",33.9183,-120.7117,2011,4,5,4.5,13.2064456939697,9.23995208740229,"33.9183_-120.7117"
"6",33.9183,-120.7117,2011,4,6,4.6,12.7076301574706,8.62144374847408,"33.9183_-120.7117"
"7",33.9183,-120.7117,2011,4,7,4.7,12.0183200836181,8.48461151123044,"33.9183_-120.7117"
"8",33.9183,-120.7117,2011,4,8,4.8,12.2073030471801,8.39950847625728,"33.9183_-120.7117"
"9",33.9183,-120.7117,2011,4,9,4.9,11.8716039657592,8.48059654235837,"33.9183_-120.7117"
"10",33.9183,-120.7117,2011,4,10,4.1,11.9804782867431,8.58329772949216,"33.9183_-120.7117"
"11",33.9183,-120.7117,2011,4,11,4.11,12.2575941085815,8.49145507812494,"33.9183_-120.7117"
"12",33.9183,-120.7117,2011,4,12,4.12,12.6183795928955,8.46955013275141,"33.9183_-120.7117"
"13",33.9183,-120.7117,2011,4,13,4.13,12.1545133590698,9.43600273132319,"33.9183_-120.7117"
"14",33.9183,-120.7117,2011,4,14,4.14,11.9044561386108,9.71513175964352,"33.9183_-120.7117"
"15",33.9183,-120.7117,2011,4,15,4.15,11.5798053741455,9.76234149932856,"33.9183_-120.7117"
"16",33.9183,-120.7117,2011,4,16,4.16,12.1937217712402,9.69496631622311,"33.9183_-120.7117"
"17",33.9183,-120.7117,2011,4,17,4.17,12.6088151931762,8.75370407104488,"33.9183_-120.7117"
"18",33.9183,-120.7117,2011,4,18,4.18,12.3668308258056,8.43738365173335,"33.9183_-120.7117"
"19",33.9183,-120.7117,2011,4,19,4.19,12.710988998413,8.53683757781978,"33.9183_-120.7117"
"20",33.9183,-120.7117,2011,4,20,4.2,13.230263710022,8.90645885467526,"33.9183_-120.7117"
"21",33.9183,-120.7117,2011,4,21,4.21,13.3917646408081,9.50146865844721,"33.9183_-120.7117"
"22",33.9183,-120.7117,2011,4,22,4.22,13.2360925674438,9.83846569061276,"33.9183_-120.7117"
