"","lat","lon","year","month","day","monthDay","temp_2","temp_100","lat_lon"
"1",35.7033,-121.43,2011,4,1,4.1,10.969289779663,9.64037895202634,"35.7033_-121.43"
"2",35.7033,-121.43,2011,4,2,4.2,11.3561964035034,9.51346683502193,"35.7033_-121.43"
"3",35.7033,-121.43,2011,4,3,4.3,11.0036554336547,9.2709054946899,"35.7033_-121.43"
"4",35.7033,-121.43,2011,4,4,4.4,11.1557426452636,9.50140190124507,"35.7033_-121.43"
"5",35.7033,-121.43,2011,4,5,4.5,11.7376050949096,9.31110858917233,"35.7033_-121.43"
"6",35.7033,-121.43,2011,4,6,4.6,11.6469650268554,9.45558643341059,"35.7033_-121.43"
"7",35.7033,-121.43,2011,4,7,4.7,10.5437612533569,9.35009193420405,"35.7033_-121.43"
"8",35.7033,-121.43,2011,4,8,4.8,10.7394676208496,8.90904903411862,"35.7033_-121.43"
"9",35.7033,-121.43,2011,4,9,4.9,10.5477590560913,8.95115756988522,"35.7033_-121.43"
"10",35.7033,-121.43,2011,4,10,4.1,10.7950820922851,8.9549579620361,"35.7033_-121.43"
"11",35.7033,-121.43,2011,4,11,4.11,10.8367986679077,8.94636344909663,"35.7033_-121.43"
"12",35.7033,-121.43,2011,4,12,4.12,10.7723636627197,8.44878101348873,"35.7033_-121.43"
"13",35.7033,-121.43,2011,4,13,4.13,10.3105773925781,8.13379573822017,"35.7033_-121.43"
"14",35.7033,-121.43,2011,4,14,4.14,10.158465385437,8.08495044708249,"35.7033_-121.43"
"15",35.7033,-121.43,2011,4,15,4.15,10.4085540771484,7.97157382965082,"35.7033_-121.43"
"16",35.7033,-121.43,2011,4,16,4.16,10.8461055755615,7.70060920715328,"35.7033_-121.43"
"17",35.7033,-121.43,2011,4,17,4.17,11.077823638916,7.48266506195064,"35.7033_-121.43"
"18",35.7033,-121.43,2011,4,18,4.18,10.7515258789062,7.21304893493649,"35.7033_-121.43"
"19",35.7033,-121.43,2011,4,19,4.19,10.2881908416748,7.24012231826777,"35.7033_-121.43"
"20",35.7033,-121.43,2011,4,20,4.2,10.5152006149291,7.21220636367794,"35.7033_-121.43"
"21",35.7033,-121.43,2011,4,21,4.21,11.2978754043579,7.58943033218379,"35.7033_-121.43"
"22",35.7033,-121.43,2011,4,22,4.22,11.3392152786254,7.87965965270991,"35.7033_-121.43"
"23",35.7033,-121.43,2011,4,23,4.23,11.0328207015991,8.03205585479731,"35.7033_-121.43"
"24",35.7033,-121.43,2011,4,24,4.24,10.7919673919677,7.41273641586301,"35.7033_-121.43"
"25",35.7033,-121.43,2011,4,25,4.25,11.0709161758422,7.61334848403926,"35.7033_-121.43"
"26",35.7033,-121.43,2011,4,26,4.26,10.8099756240844,7.84995174407953,"35.7033_-121.43"
"27",35.7033,-121.43,2011,4,27,4.27,10.6322746276855,7.65120744705197,"35.7033_-121.43"
"28",35.7033,-121.43,2011,4,28,4.28,10.8181009292602,7.76849174499508,"35.7033_-121.43"
"29",35.7033,-121.43,2011,4,29,4.29,10.4059591293335,7.78792810440058,"35.7033_-121.43"
"30",35.7033,-121.43,2011,4,30,4.3,10.5841417312622,7.84244871139521,"35.7033_-121.43"
"31",35.7033,-121.43,2011,5,1,5.1,11.1461391448974,7.97843837738033,"35.7033_-121.43"
"32",35.7033,-121.43,2011,5,2,5.2,10.4483585357666,7.57589483261105,"35.7033_-121.43"
"33",35.7033,-121.43,2011,5,3,5.3,10.8857765197754,7.76544046401972,"35.7033_-121.43"
"34",35.7033,-121.43,2011,5,4,5.4,10.8770027160644,7.97974014282223,"35.7033_-121.43"
"35",35.7033,-121.43,2011,5,5,5.5,10.7227010726928,8.02626705169672,"35.7033_-121.43"
"36",35.7033,-121.43,2011,5,6,5.6,11.5122671127319,7.40758085250851,"35.7033_-121.43"
"37",35.7033,-121.43,2011,5,7,5.7,11.7777910232543,7.70357370376584,"35.7033_-121.43"
"38",35.7033,-121.43,2011,5,8,5.8,11.5788011550903,7.95476007461543,"35.7033_-121.43"
"39",35.7033,-121.43,2011,5,9,5.9,10.5818185806274,8.10678958892819,"35.7033_-121.43"
"40",35.7033,-121.43,2011,5,10,5.1,10.8568668365478,7.67395401000973,"35.7033_-121.43"
"41",35.7033,-121.43,2011,5,11,5.11,10.6829605102538,7.64484167098996,"35.7033_-121.43"
"42",35.7033,-121.43,2011,5,12,5.12,10.6820459365844,7.56419038772577,"35.7033_-121.43"
"43",35.7033,-121.43,2011,5,13,5.13,10.8655738830566,8.13965415954584,"35.7033_-121.43"
"44",35.7033,-121.43,2011,5,14,5.14,11.2477855682373,8.46445083618161,"35.7033_-121.43"
"45",35.7033,-121.43,2011,5,15,5.15,11.2246313095092,8.4509992599487,"35.7033_-121.43"
"46",35.7033,-121.43,2011,5,16,5.16,11.3386402130126,8.59593009948725,"35.7033_-121.43"
"47",35.7033,-121.43,2011,5,17,5.17,11.5332279205322,8.78641605377194,"35.7033_-121.43"
"48",35.7033,-121.43,2011,5,18,5.18,11.3271207809448,8.99761009216304,"35.7033_-121.43"
"49",35.7033,-121.43,2011,5,19,5.19,11.693284034729,9.18204402923578,"35.7033_-121.43"
"50",35.7033,-121.43,2011,5,20,5.2,11.759934425354,9.24767303466792,"35.7033_-121.43"
"51",35.7033,-121.43,2011,5,21,5.21,11.2690649032592,8.98880863189694,"35.7033_-121.43"
"52",35.7033,-121.43,2011,5,22,5.22,10.585126876831,9.41077995300289,"35.7033_-121.43"
"53",35.7033,-121.43,2011,5,23,5.23,10.7361869812011,9.12556457519527,"35.7033_-121.43"
"54",35.7033,-121.43,2011,5,24,5.24,10.2968235015869,8.75515747070308,"35.7033_-121.43"
"55",35.7033,-121.43,2011,5,25,5.25,10.2435207366943,8.99964046478266,"35.7033_-121.43"
"56",35.7033,-121.43,2011,5,26,5.26,11.3008213043213,8.82259654998775,"35.7033_-121.43"
"57",35.7033,-121.43,2011,5,27,5.27,11.4847993850708,8.80232620239253,"35.7033_-121.43"
"58",35.7033,-121.43,2011,5,28,5.28,11.0602178573608,8.73426246643062,"35.7033_-121.43"
"59",35.7033,-121.43,2011,5,29,5.29,10.8807487487792,8.41318321228022,"35.7033_-121.43"
"60",35.7033,-121.43,2011,5,30,5.3,10.6828031539916,8.27837944030759,"35.7033_-121.43"
"61",35.7033,-121.43,2011,5,31,5.31,10.7264099121093,8.24406051635738,"35.7033_-121.43"
"62",35.7033,-121.43,2011,6,1,6.1,10.8051586151123,8.05520915985104,"35.7033_-121.43"
"63",35.7033,-121.43,2011,6,2,6.2,10.9967889785766,8.38549518585201,"35.7033_-121.43"
"64",35.7033,-121.43,2011,6,3,6.3,11.2050762176513,8.59474658966061,"35.7033_-121.43"
"65",35.7033,-121.43,2011,6,4,6.4,11.389344215393,8.59199428558346,"35.7033_-121.43"
"66",35.7033,-121.43,2011,6,5,6.5,11.9988861083984,8.50049972534176,"35.7033_-121.43"
"67",35.7033,-121.43,2011,6,6,6.6,12.5649356842041,8.65686416625973,"35.7033_-121.43"
"68",35.7033,-121.43,2011,6,7,6.7,12.6131057739257,8.57983398437496,"35.7033_-121.43"
"69",35.7033,-121.43,2011,6,8,6.8,12.2110528945923,8.51331710815426,"35.7033_-121.43"
"70",35.7033,-121.43,2011,6,9,6.9,11.7473030090332,8.34874725341791,"35.7033_-121.43"
"71",35.7033,-121.43,2011,6,10,6.1,11.4973278045654,8.22116374969479,"35.7033_-121.43"
"72",35.7033,-121.43,2011,6,11,6.11,11.6640787124633,8.70015048980709,"35.7033_-121.43"
"73",35.7033,-121.43,2011,6,12,6.12,10.9327135086059,8.8277444839477,"35.7033_-121.43"
"74",35.7033,-121.43,2011,6,13,6.13,11.2519817352294,8.81215476989742,"35.7033_-121.43"
"75",35.7033,-121.43,2011,6,14,6.14,11.1502618789672,8.98419666290279,"35.7033_-121.43"
"76",35.7033,-121.43,2011,6,15,6.15,11.503433227539,9.35740280151363,"35.7033_-121.43"
"77",35.7033,-121.43,2011,6,16,6.16,12.0424728393554,9.13792705535883,"35.7033_-121.43"
"78",35.7033,-121.43,2011,6,17,6.17,11.9278125762939,9.05236530303951,"35.7033_-121.43"
"79",35.7033,-121.43,2011,6,18,6.18,12.7664451599121,8.99919223785395,"35.7033_-121.43"
"80",35.7033,-121.43,2011,6,19,6.19,11.9619579315185,9.3817110061645,"35.7033_-121.43"
"81",35.7033,-121.43,2011,6,20,6.2,12.3245992660522,9.22299003601069,"35.7033_-121.43"
"82",35.7033,-121.43,2011,6,21,6.21,12.1780929565429,9.12572669982906,"35.7033_-121.43"
"83",35.7033,-121.43,2011,6,22,6.22,12.8633594512939,9.05601692199702,"35.7033_-121.43"
"84",35.7033,-121.43,2011,6,23,6.23,14.0004587173462,8.84675693511958,"35.7033_-121.43"
"85",35.7033,-121.43,2011,6,24,6.24,13.3514528274536,8.59021377563471,"35.7033_-121.43"
"86",35.7033,-121.43,2011,6,25,6.25,12.5466356277465,8.49343967437739,"35.7033_-121.43"
"87",35.7033,-121.43,2011,6,26,6.26,12.2350921630859,8.50501441955563,"35.7033_-121.43"
"88",35.7033,-121.43,2011,6,27,6.27,12.415991783142,8.31099224090571,"35.7033_-121.43"
"89",35.7033,-121.43,2011,6,28,6.28,12.1138429641723,8.23044300079343,"35.7033_-121.43"
"90",35.7033,-121.43,2011,6,29,6.29,12.5837526321411,8.30037117004391,"35.7033_-121.43"
"91",35.7033,-121.43,2011,6,30,6.3,13.14000415802,8.73439693450924,"35.7033_-121.43"
"92",35.7033,-121.43,2011,7,1,7.1,12.902003288269,8.76152801513667,"35.7033_-121.43"
"93",35.7033,-121.43,2011,7,2,7.2,12.7571516036987,8.99324131011958,"35.7033_-121.43"
"94",35.7033,-121.43,2011,7,3,7.3,12.8019313812255,8.7420969009399,"35.7033_-121.43"
"95",35.7033,-121.43,2011,7,10,7.1,14.3772859573364,9.06980991363522,"35.7033_-121.43"
"96",35.7033,-121.43,2011,7,11,7.11,13.3269596099853,9.41536235809322,"35.7033_-121.43"
"97",35.7033,-121.43,2011,7,12,7.12,12.1969900131225,9.33886241912837,"35.7033_-121.43"
"98",35.7033,-121.43,2011,7,13,7.13,13.9785947799682,9.10565280914303,"35.7033_-121.43"
"99",35.7033,-121.43,2011,7,14,7.14,13.7233114242553,9.5658855438232,"35.7033_-121.43"
"100",35.7033,-121.43,2011,7,15,7.15,13.0672445297241,9.27345943450923,"35.7033_-121.43"
"101",35.7033,-121.43,2011,7,16,7.16,12.5694665908813,9.24869060516354,"35.7033_-121.43"
"102",35.7033,-121.43,2011,7,17,7.17,13.4372224807739,9.41922950744624,"35.7033_-121.43"
"103",35.7033,-121.43,2011,7,18,7.18,13.2850084304809,9.27983093261714,"35.7033_-121.43"
"104",35.7033,-121.43,2011,7,19,7.19,13.0990953445434,9.31299114227291,"35.7033_-121.43"
"105",35.7033,-121.43,2011,7,20,7.2,13.5520277023315,9.79328155517575,"35.7033_-121.43"
"106",35.7033,-121.43,2011,7,21,7.21,13.342698097229,10.0167264938354,"35.7033_-121.43"
"107",35.7033,-121.43,2011,7,22,7.22,13.5765008926391,9.99903774261469,"35.7033_-121.43"
"108",35.7033,-121.43,2011,7,23,7.23,13.5429506301879,9.71746063232416,"35.7033_-121.43"
"109",35.7033,-121.43,2011,7,24,7.24,13.0576477050781,9.51221370697018,"35.7033_-121.43"
"110",35.7033,-121.43,2011,7,25,7.25,14.379051208496,9.6464109420776,"35.7033_-121.43"
"111",35.7033,-121.43,2011,7,26,7.26,13.4955835342407,9.69517993926998,"35.7033_-121.43"
"112",35.7033,-121.43,2011,7,27,7.27,13.7073888778686,9.91916275024408,"35.7033_-121.43"
"113",35.7033,-121.43,2011,7,28,7.28,14.6661577224731,10.2135925292968,"35.7033_-121.43"
"114",35.7033,-121.43,2011,7,29,7.29,13.4182004928588,9.70906448364253,"35.7033_-121.43"
"115",35.7033,-121.43,2011,7,30,7.3,13.0866069793701,9.69504737854,"35.7033_-121.43"
"116",35.7033,-121.43,2011,7,31,7.31,13.7194900512695,9.65669822692866,"35.7033_-121.43"
"117",35.7033,-121.43,2012,4,1,4.1,11.0660181045532,7.92853116989133,"35.7033_-121.43"
"118",35.7033,-121.43,2012,4,2,4.2,10.9910049438476,8.87246990203854,"35.7033_-121.43"
"119",35.7033,-121.43,2012,4,3,4.3,11.1307897567749,8.63178920745844,"35.7033_-121.43"
